"class","timestamp","bounding_box_coordinate_1","bounding_box_coordinate_2","bounding_box_coordinate_3","bounding_box_coordinate_4","confidence"
bird,"1126",683.09,806.58,741.01,878.05,0.38
bird,"1126",1415.73,744.95,1508.02,821.3,0.37
bird,"1126",788.4,655.05,844.18,745.49,0.36
bird,"1126",117.54,611.2,182.07,680.34,0.36
bird,"1126",449.17,816.26,546.32,895.68,0.35
bird,"1126",1323.68,565.36,1391.16,625.43,0.27
bird,"1126",65.95,724.84,163.28,819.97,0.25
bird,"1126",404.2,717.96,555.53,802.46,0.25
bird,"11261",1016.87,774.57,1127.21,871.88,0.8
bird,"11261",98.49,976.64,186.51,1078.53,0.76
bird,"11261",874.18,607.2,984.85,677.15,0.75
bird,"11261",118.69,897.79,258.45,998.79,0.75
bird,"11261",1632.83,726.63,1694.86,794.41,0.71
bird,"11261",1559.18,489.21,1596.44,554.6,0.66
bird,"11261",1754.47,535.06,1833.55,593.57,0.62
bird,"11261",1181.79,586.42,1233.31,649.02,0.41
bird,"11261",1206.5,552.75,1275.12,602.87,0.35
bird,"11303",1017.22,772.96,1126.44,871.85,0.79
bird,"11303",97.75,978.91,178.24,1080.0,0.74
bird,"11303",877.25,605.07,986.92,674.79,0.73
bird,"11303",103.64,904.29,249.5,992.97,0.66
bird,"11303",1634.13,726.77,1690.76,792.57,0.65
bird,"11303",1556.92,485.06,1599.52,549.2,0.62
bird,"11303",1748.71,537.06,1838.11,589.89,0.54
bird,"11303",1188.81,585.72,1239.17,648.39,0.35
bird,"11345",1016.88,773.08,1125.66,871.23,0.79
bird,"11345",880.07,618.11,988.32,676.09,0.72
bird,"11345",1637.57,725.47,1691.2,793.32,0.71
bird,"11345",1557.25,487.17,1600.75,551.71,0.6
bird,"11345",83.32,903.0,238.73,1006.69,0.56
bird,"11345",1748.76,539.55,1834.07,593.44,0.52
bird,"11345",92.14,978.98,175.23,1078.08,0.49
bird,"11345",1196.13,588.93,1241.36,649.52,0.41
bird,"11386",1017.64,771.91,1125.89,871.54,0.8
bird,"11386",1640.04,724.59,1691.16,792.33,0.73
bird,"11386",882.08,624.96,1000.69,675.61,0.64
bird,"11386",1556.87,485.33,1603.37,545.71,0.57
bird,"11386",1746.97,542.22,1822.8,592.53,0.49
bird,"11386",1196.38,589.18,1246.09,648.94,0.36
bird,"11428",1018.27,771.11,1123.85,872.29,0.81
bird,"11428",1638.19,724.25,1690.06,792.28,0.75
bird,"11428",885.67,627.71,992.02,676.11,0.66
bird,"11428",1555.32,486.59,1603.72,547.49,0.6
bird,"11428",68.15,911.46,210.46,999.21,0.55
bird,"11428",1745.61,543.34,1823.35,593.19,0.55
bird,"11428",78.92,988.25,173.26,1080.0,0.4
bird,"11428",1197.57,591.9,1248.33,649.32,0.37
bird,"11428",1198.47,550.55,1262.67,596.99,0.31
bird,"11470",1017.81,769.87,1123.05,871.72,0.79
bird,"11470",1636.49,720.47,1687.55,790.15,0.71
bird,"11470",890.45,614.11,989.54,673.95,0.69
bird,"11470",1554.61,485.41,1606.24,547.99,0.6
bird,"11470",1745.04,541.87,1816.93,592.76,0.54
bird,"11470",54.29,917.55,203.67,1001.95,0.44
bird,"11470",1198.74,591.53,1250.03,648.9,0.34
bird,"11470",77.82,983.87,179.44,1079.16,0.32
bird,"11470",1196.22,549.3,1261.66,596.54,0.27
bird,"11512",1017.89,770.11,1125.48,872.22,0.8
bird,"11512",894.3,606.31,990.38,674.15,0.71
bird,"11512",1636.7,725.74,1688.45,790.09,0.7
bird,"11512",41.96,910.8,195.73,1009.42,0.65
bird,"11512",1550.79,489.53,1607.54,547.07,0.61
bird,"11512",1746.22,542.4,1817.06,595.29,0.57
bird,"11512",81.5,994.44,181.6,1079.17,0.37
bird,"11512",1199.4,591.68,1255.39,653.01,0.36
bird,"11512",1198.16,549.17,1262.46,598.85,0.33
bird,"11553",1017.45,770.82,1124.8,872.59,0.8
bird,"11553",897.32,603.14,996.34,675.44,0.74
bird,"11553",1542.03,494.29,1609.78,547.64,0.68
bird,"11553",1636.24,728.95,1687.92,790.18,0.66
bird,"11553",17.3,913.49,189.84,1015.69,0.62
bird,"11553",1744.21,543.98,1810.89,593.28,0.49
bird,"11553",1203.04,591.1,1255.63,652.98,0.42
bird,"11553",85.33,994.74,185.06,1080.0,0.36
bird,"11553",1198.84,547.67,1261.61,598.55,0.33
bird,"11595",1015.23,768.02,1129.06,871.93,0.82
bird,"11595",898.7,603.4,996.93,675.52,0.73
bird,"11595",1637.85,725.71,1689.98,790.44,0.71
bird,"11595",7.92,915.0,178.57,1014.44,0.63
bird,"11595",87.55,990.16,185.1,1079.8,0.57
bird,"11595",1538.22,497.72,1611.63,544.83,0.53
bird,"11595",1746.63,546.53,1811.65,593.64,0.53
bird,"11595",1208.38,587.33,1258.7,652.59,0.5
bird,"11595",1201.02,550.29,1260.71,601.78,0.31
bird,"11637",1017.44,770.59,1126.8,872.81,0.81
bird,"11637",1637.74,727.69,1689.65,791.63,0.68
bird,"11637",82.91,981.97,179.58,1080.0,0.64
bird,"11637",1538.48,495.47,1613.74,542.99,0.62
bird,"11637",902.78,603.86,997.96,675.19,0.61
bird,"11637",8.19,913.65,159.01,1017.94,0.6
bird,"11637",1211.69,587.65,1260.42,654.22,0.53
bird,"11637",1747.5,545.07,1810.37,594.15,0.5
bird,"11637",1200.81,550.83,1258.98,602.08,0.35
bird,"11678",1018.4,770.26,1126.15,871.99,0.82
bird,"11678",0.82,913.22,155.98,1024.54,0.69
bird,"11678",1639.1,723.27,1691.75,791.2,0.67
bird,"11678",912.32,598.13,1016.97,671.84,0.66
bird,"11678",82.22,983.67,177.96,1079.1,0.64
bird,"11678",1537.95,497.15,1613.74,544.07,0.62
bird,"11678",1217.93,587.44,1266.12,657.53,0.56
bird,"11678",1749.33,542.8,1809.73,592.95,0.44
bird,"1168",327.26,866.19,465.04,968.78,0.63
bird,"1168",1721.95,888.31,1813.06,967.85,0.6
bird,"1168",1499.88,793.04,1566.51,886.55,0.55
bird,"1168",716.51,847.86,841.28,928.17,0.54
bird,"1168",1711.49,1000.85,1880.18,1080.0,0.53
bird,"1168",913.01,756.52,971.87,869.18,0.49
bird,"1168",801.72,897.05,924.33,968.0,0.48
bird,"1168",1003.73,906.46,1149.63,1003.05,0.48
bird,"1168",1842.07,954.99,1919.52,1026.07,0.48
bird,"1168",467.03,891.43,550.83,976.13,0.47
bird,"1168",1172.0,819.73,1343.46,923.64,0.46
bird,"1168",786.54,655.38,849.72,743.83,0.45
bird,"1168",1515.93,695.31,1575.58,759.57,0.43
bird,"1168",237.96,885.07,301.06,963.54,0.43
bird,"1168",172.25,807.57,295.08,903.27,0.42
bird,"1168",116.31,612.09,178.37,680.53,0.41
bird,"1168",589.32,792.38,664.31,866.59,0.41
bird,"1168",1849.8,739.03,1919.11,819.35,0.38
bird,"1168",972.36,821.44,1078.2,895.71,0.37
bird,"1168",680.24,803.29,739.19,879.89,0.36
bird,"1168",855.09,724.2,902.73,801.63,0.34
bird,"1168",451.51,820.72,547.28,895.23,0.34
bird,"1168",1419.22,748.34,1505.98,822.33,0.31
bird,"1168",1600.23,713.67,1721.18,785.51,0.28
bird,"1168",398.27,596.27,482.39,699.12,0.27
bird,"1168",611.73,706.99,766.25,785.69,0.26
bird,"11720",1014.81,767.43,1130.65,871.66,0.82
bird,"11720",917.33,599.46,1030.12,671.43,0.73
bird,"11720",1638.79,717.59,1691.53,790.44,0.64
bird,"11720",1529.25,496.96,1611.9,547.14,0.62
bird,"11720",1222.84,588.08,1271.5,657.16,0.54
bird,"11720",1748.56,539.03,1808.83,592.61,0.45
bird,"11720",1201.0,546.82,1254.33,598.04,0.31
bird,"11762",1015.66,767.17,1130.79,872.05,0.82
bird,"11762",914.99,596.55,1025.45,676.31,0.75
bird,"11762",1640.27,714.4,1693.17,791.02,0.66
bird,"11762",1228.41,594.18,1277.85,660.15,0.64
bird,"11762",1519.92,504.1,1607.95,547.19,0.41
bird,"11762",1749.42,541.22,1798.56,591.83,0.39
bird,"11762",1201.59,545.17,1252.2,599.47,0.38
bird,"11803",1020.27,770.17,1128.16,871.78,0.82
bird,"11803",921.21,599.66,1039.32,672.68,0.77
bird,"11803",1640.98,715.63,1695.16,791.43,0.69
bird,"11803",1229.24,593.86,1280.11,660.37,0.68
bird,"11803",75.16,978.76,163.26,1080.0,0.64
bird,"11803",1516.34,504.88,1608.54,546.78,0.47
bird,"11803",0.75,939.59,115.87,1036.13,0.46
bird,"11803",1204.26,544.76,1246.18,598.99,0.42
bird,"11803",1751.84,541.94,1795.63,591.42,0.36
bird,"11803",15.86,962.07,154.75,1071.33,0.35
bird,"11845",1020.95,770.36,1127.74,872.13,0.81
bird,"11845",924.36,599.43,1040.05,670.87,0.75
bird,"11845",1231.57,594.45,1281.85,658.33,0.68
bird,"11845",1643.87,715.03,1693.98,788.73,0.64
bird,"11845",1511.71,502.52,1605.56,548.72,0.61
bird,"11845",1751.87,542.56,1794.1,591.85,0.42
bird,"11845",1199.92,547.53,1243.3,599.31,0.37
bird,"11887",1021.2,770.73,1127.63,872.35,0.81
bird,"11887",928.12,602.17,1038.44,672.87,0.75
bird,"11887",1231.62,593.43,1283.76,659.64,0.71
bird,"11887",1645.92,711.89,1693.33,789.59,0.68
bird,"11887",1512.16,501.55,1601.3,547.37,0.56
bird,"11887",70.11,984.84,160.14,1077.62,0.54
bird,"11887",1750.12,541.59,1794.52,594.86,0.47
bird,"11887",1198.08,548.0,1242.41,600.1,0.37
bird,"11929",1021.51,770.35,1126.5,871.86,0.81
bird,"11929",931.47,601.15,1043.85,673.45,0.78
bird,"11929",1231.83,592.89,1286.29,660.54,0.69
bird,"11929",1644.83,710.98,1692.44,788.52,0.68
bird,"11929",1515.61,499.86,1600.59,549.38,0.54
bird,"11929",1751.55,541.62,1793.75,592.62,0.49
bird,"11929",1196.39,546.6,1245.61,599.39,0.37
bird,"11970",1020.78,771.37,1127.04,872.38,0.82
bird,"11970",932.65,600.92,1052.31,675.88,0.81
bird,"11970",1233.67,594.88,1288.43,662.27,0.69
bird,"11970",1645.16,710.53,1693.29,790.28,0.68
bird,"11970",1508.82,502.2,1602.01,549.21,0.64
bird,"11970",1751.8,543.17,1792.62,593.55,0.46
bird,"11970",1192.92,547.08,1245.07,600.27,0.39
bird,"11970",1219.99,568.38,1290.63,626.93,0.28
bird,"12012",1021.41,770.1,1125.83,871.59,0.81
bird,"12012",933.42,597.45,1055.4,674.53,0.8
bird,"12012",1241.96,593.86,1291.63,660.69,0.66
bird,"12012",1515.53,502.75,1602.71,549.01,0.65
bird,"12012",1643.21,709.52,1693.98,788.81,0.59
bird,"12012",1752.94,544.03,1792.66,591.18,0.41
bird,"12012",1194.04,546.83,1245.62,598.06,0.35
bird,"12012",1225.99,565.61,1293.11,619.53,0.28
bird,"12054",1021.22,769.66,1126.13,871.24,0.81
bird,"12054",935.27,598.01,1054.06,673.66,0.8
bird,"12054",1242.89,593.98,1294.86,663.1,0.67
bird,"12054",1642.42,709.6,1695.07,789.33,0.64
bird,"12054",1512.91,501.92,1600.58,548.6,0.62
bird,"12054",1751.48,543.26,1792.65,589.67,0.44
bird,"12054",1191.82,544.66,1246.87,595.4,0.39
bird,"12054",63.8,989.21,160.99,1078.36,0.34
bird,"12054",1221.51,560.81,1291.97,611.35,0.28
bird,"12095",1020.88,768.92,1125.76,871.13,0.82
bird,"12095",940.44,600.7,1059.94,672.87,0.79
bird,"12095",1246.74,593.54,1296.55,664.01,0.67
bird,"12095",1509.77,502.4,1601.8,547.97,0.67
bird,"12095",1641.09,709.05,1695.25,789.52,0.64
bird,"12095",60.79,988.18,162.34,1080.0,0.62
bird,"12095",1194.53,544.32,1248.63,595.76,0.47
bird,"12095",1746.82,542.24,1798.92,590.52,0.41
bird,"1210",328.87,861.27,477.73,970.93,0.69
bird,"1210",1502.07,789.79,1565.92,878.58,0.61
bird,"1210",717.42,844.33,839.78,927.53,0.59
bird,"1210",801.37,897.44,922.3,970.29,0.57
bird,"1210",1736.55,1001.57,1877.08,1080.0,0.57
bird,"1210",1721.74,885.76,1815.77,967.07,0.55
bird,"1210",793.71,657.61,852.48,745.95,0.54
bird,"1210",1843.23,956.86,1917.92,1027.23,0.49
bird,"1210",1003.12,905.65,1151.64,1004.08,0.48
bird,"1210",1173.7,821.81,1342.7,925.96,0.46
bird,"1210",914.15,732.87,978.07,865.76,0.45
bird,"1210",174.25,812.14,292.48,902.29,0.44
bird,"1210",1849.25,737.52,1918.69,818.41,0.43
bird,"1210",464.19,895.96,550.48,975.81,0.43
bird,"1210",116.51,611.91,180.49,683.26,0.42
bird,"1210",591.4,790.29,668.41,863.57,0.4
bird,"1210",967.45,822.79,1078.22,894.8,0.38
bird,"1210",613.24,709.18,768.15,787.74,0.37
bird,"1210",678.01,809.61,747.43,882.09,0.35
bird,"1210",451.81,814.14,551.61,896.34,0.35
bird,"1210",1514.32,702.1,1571.89,757.9,0.3
bird,"1210",229.13,883.19,297.97,964.5,0.3
bird,"1210",1319.04,727.94,1431.42,812.21,0.29
bird,"1210",1599.4,714.57,1734.71,786.53,0.29
bird,"1210",405.99,598.99,485.99,697.33,0.28
bird,"1210",856.56,726.97,908.04,809.29,0.28
bird,"1210",972.24,637.5,1066.5,713.18,0.27
bird,"1210",397.23,721.89,545.57,796.9,0.26
bird,"12137",1021.27,768.99,1126.43,870.84,0.82
bird,"12137",945.45,601.4,1062.96,673.44,0.74
bird,"12137",1251.85,593.64,1298.42,665.85,0.68
bird,"12137",1510.81,504.66,1603.56,547.92,0.65
bird,"12137",1641.39,709.51,1698.92,789.47,0.61
bird,"12137",60.02,986.31,175.04,1079.23,0.54
bird,"12137",1744.59,544.43,1803.71,593.56,0.51
bird,"12137",1196.62,545.78,1247.77,596.01,0.39
bird,"12137",1381.52,542.9,1437.73,579.13,0.32
bird,"12179",1021.91,769.93,1126.27,870.18,0.81
bird,"12179",947.3,601.61,1062.67,673.03,0.7
bird,"12179",1256.05,592.61,1301.35,667.2,0.68
bird,"12179",1640.51,710.64,1700.31,790.56,0.68
bird,"12179",1509.13,504.26,1603.44,547.33,0.59
bird,"12179",59.59,985.82,179.06,1080.0,0.53
bird,"12179",1744.39,544.53,1804.58,592.08,0.53
bird,"12179",1197.71,546.98,1246.23,597.71,0.37
bird,"12221",1020.8,774.04,1126.8,870.98,0.81
bird,"12221",948.38,604.98,1058.43,672.14,0.76
bird,"12221",1256.01,593.09,1302.01,668.44,0.68
bird,"12221",1636.14,713.05,1702.69,791.03,0.67
bird,"12221",1739.74,545.38,1804.53,594.47,0.51
bird,"12221",1509.93,505.89,1596.49,546.31,0.51
bird,"12221",56.54,986.65,197.57,1080.0,0.48
bird,"12221",1195.59,547.3,1244.35,599.85,0.4
bird,"12262",1021.48,774.0,1126.5,869.27,0.8
bird,"12262",956.03,598.47,1075.23,671.23,0.76
bird,"12262",1256.5,591.89,1304.67,667.52,0.7
bird,"12262",1635.24,713.16,1701.7,787.81,0.65
bird,"12262",1738.89,542.07,1800.73,592.98,0.61
bird,"12262",1511.39,505.62,1591.72,546.29,0.58
bird,"12262",51.07,988.59,203.43,1080.0,0.56
bird,"12262",1198.58,543.07,1244.32,596.96,0.39
bird,"12304",1020.95,775.42,1126.18,870.25,0.8
bird,"12304",960.81,600.13,1073.96,673.66,0.78
bird,"12304",1256.74,592.6,1303.12,668.58,0.71
bird,"12304",1632.95,713.02,1697.53,786.24,0.67
bird,"12304",1505.3,505.35,1590.12,547.13,0.62
bird,"12304",27.77,987.8,172.45,1079.94,0.56
bird,"12304",1737.51,545.08,1800.21,593.41,0.52
bird,"12304",1195.86,547.04,1242.77,599.0,0.37
bird,"12346",1021.06,774.05,1125.86,870.06,0.81
bird,"12346",965.75,600.75,1072.65,675.88,0.79
bird,"12346",1256.15,591.07,1302.03,667.85,0.72
bird,"12346",1632.09,713.2,1693.58,782.72,0.65
bird,"12346",1493.08,501.67,1586.53,548.06,0.61
bird,"12346",1739.41,544.29,1797.23,591.35,0.53
bird,"12346",17.2,993.36,176.48,1080.0,0.47
bird,"12346",1196.48,548.08,1242.13,597.4,0.4
bird,"12387",1020.68,774.88,1122.38,870.11,0.81
bird,"12387",967.86,615.16,1070.41,672.8,0.8
bird,"12387",1253.73,590.84,1302.85,667.12,0.73
bird,"12387",8.14,997.38,153.39,1080.0,0.59
bird,"12387",1631.33,715.79,1693.49,784.46,0.59
bird,"12387",1490.03,501.03,1584.14,545.4,0.56
bird,"12387",1739.18,546.93,1786.36,593.93,0.49
bird,"12387",1193.7,555.27,1240.0,597.95,0.36
bird,"12429",1021.91,775.0,1122.56,870.53,0.81
bird,"12429",964.07,623.98,1070.24,673.87,0.72
bird,"12429",1252.76,590.82,1301.36,667.25,0.72
bird,"12429",1490.26,500.5,1579.31,547.69,0.63
bird,"12429",1631.6,717.5,1700.16,784.88,0.57
bird,"12429",1739.88,546.91,1781.64,593.23,0.51
bird,"12429",1192.28,554.67,1238.43,597.53,0.36
bird,"12471",1022.77,774.96,1122.38,871.31,0.81
bird,"12471",1252.36,590.7,1300.41,666.59,0.72
bird,"12471",964.6,624.34,1064.27,674.09,0.69
bird,"12471",1631.07,716.13,1696.88,783.37,0.6
bird,"12471",1488.88,502.41,1568.76,543.87,0.53
bird,"12471",1739.44,549.03,1781.24,593.5,0.52
bird,"12471",1190.59,555.57,1236.28,597.07,0.34
bird,"125",755.84,839.4,825.45,921.96,0.65
bird,"125",850.48,876.27,974.02,956.43,0.6
bird,"125",388.96,736.45,493.23,809.49,0.6
bird,"125",256.75,873.4,345.7,949.49,0.55
bird,"125",1013.36,903.51,1147.68,1002.35,0.55
bird,"125",477.35,864.58,586.29,959.3,0.55
bird,"125",41.52,798.24,158.29,887.66,0.54
bird,"125",1791.12,938.09,1906.27,1052.48,0.53
bird,"125",684.44,795.05,755.69,874.43,0.52
bird,"125",1676.26,711.22,1728.07,787.32,0.52
bird,"125",1489.13,825.52,1577.11,897.36,0.51
bird,"125",388.32,864.32,463.07,956.05,0.51
bird,"125",1700.67,880.39,1775.23,959.75,0.5
bird,"125",1477.75,741.95,1574.7,810.73,0.49
bird,"125",1793.83,718.48,1918.51,812.78,0.48
bird,"125",516.63,717.41,592.83,778.05,0.48
bird,"125",1628.3,1018.0,1806.28,1080.0,0.45
bird,"125",804.85,697.8,925.93,790.05,0.43
bird,"125",652.69,716.88,765.14,789.99,0.4
bird,"125",273.7,583.09,336.93,664.03,0.4
bird,"125",0.0,742.0,61.4,842.44,0.39
bird,"125",1458.02,613.61,1501.25,687.48,0.38
bird,"125",976.1,819.74,1048.25,891.43,0.38
bird,"125",1193.97,828.43,1350.86,920.87,0.35
bird,"125",564.89,804.68,628.88,872.92,0.34
bird,"125",176.31,821.71,302.37,900.25,0.33
bird,"125",956.35,744.51,1067.78,833.28,0.32
bird,"125",61.83,704.87,168.75,777.57,0.31
bird,"125",1496.06,431.54,1566.18,464.67,0.31
bird,"125",1538.67,607.17,1588.9,687.72,0.31
bird,"125",348.83,632.41,411.87,704.65,0.29
bird,"125",1354.23,720.99,1409.78,802.5,0.27
bird,"125",1631.97,662.98,1681.58,727.38,0.26
bird,"125",456.97,834.01,545.74,895.99,0.26
bird,"125",1087.48,841.13,1169.61,924.66,0.25
bird,"1251",1506.8,790.46,1567.38,881.63,0.65
bird,"1251",330.94,861.11,484.04,971.02,0.65
bird,"1251",717.4,842.35,839.01,927.71,0.58
bird,"1251",800.21,896.52,910.46,969.59,0.57
bird,"1251",1761.43,1001.15,1878.07,1080.0,0.54
bird,"1251",1740.88,885.85,1816.09,970.25,0.52
bird,"1251",1175.31,818.89,1343.55,925.45,0.46
bird,"1251",1004.29,903.54,1146.6,1000.44,0.44
bird,"1251",460.33,896.49,539.49,975.83,0.44
bird,"1251",916.06,737.59,981.11,865.85,0.43
bird,"1251",1850.74,740.26,1916.12,813.39,0.42
bird,"1251",174.68,812.38,293.18,901.72,0.41
bird,"1251",1844.36,955.46,1917.82,1026.6,0.39
bird,"1251",802.08,659.81,857.32,744.66,0.37
bird,"1251",1413.54,749.62,1503.8,822.52,0.36
bird,"1251",591.79,795.71,670.21,866.74,0.36
bird,"1251",113.57,614.63,178.51,684.55,0.36
bird,"1251",448.48,805.88,548.72,895.52,0.35
bird,"1251",226.05,880.62,298.88,965.1,0.35
bird,"1251",971.35,824.29,1086.32,896.12,0.34
bird,"1251",1513.28,703.69,1573.76,762.6,0.33
bird,"1251",677.07,810.92,748.46,882.21,0.31
bird,"1251",403.52,597.24,490.03,697.54,0.29
bird,"1251",1597.18,707.86,1711.07,783.52,0.29
bird,"1251",637.58,716.64,766.15,789.89,0.28
bird,"1251",851.01,726.12,910.64,807.04,0.27
bird,"12512",1025.64,778.76,1122.18,871.17,0.8
bird,"12512",1251.3,590.22,1298.01,666.33,0.73
bird,"12512",967.14,621.67,1063.73,675.5,0.7
bird,"12512",1631.03,714.06,1693.38,781.85,0.65
bird,"12512",1489.63,505.15,1548.46,545.14,0.51
bird,"12512",1740.05,548.09,1780.96,594.49,0.45
bird,"12512",1189.32,554.52,1231.61,597.27,0.38
bird,"12554",1029.57,783.81,1125.24,872.36,0.77
bird,"12554",971.1,625.61,1071.42,674.89,0.74
bird,"12554",1250.43,590.02,1298.07,665.21,0.72
bird,"12554",1631.22,714.41,1694.39,782.63,0.66
bird,"12554",1478.01,505.83,1546.28,547.59,0.52
bird,"12554",1740.07,548.9,1780.93,594.62,0.47
bird,"12554",1190.89,555.64,1231.5,596.65,0.32
bird,"12596",972.13,621.82,1070.99,674.16,0.8
bird,"12596",1033.66,786.3,1119.78,869.32,0.75
bird,"12596",1250.06,589.95,1303.54,665.53,0.71
bird,"12596",1631.8,714.97,1699.4,782.65,0.65
bird,"12596",1473.8,505.42,1553.61,547.58,0.48
bird,"12596",1740.68,548.42,1780.11,593.87,0.45
bird,"12596",1188.08,551.48,1231.52,596.98,0.39
bird,"12638",977.99,618.9,1072.68,675.36,0.79
bird,"12638",1038.42,786.56,1117.37,870.49,0.74
bird,"12638",1248.88,589.56,1313.35,666.51,0.73
bird,"12638",1630.1,716.83,1697.55,785.81,0.68
bird,"12638",1740.3,548.14,1780.77,593.82,0.47
bird,"12638",1468.1,503.39,1552.6,546.04,0.46
bird,"12638",1183.97,547.48,1232.7,596.07,0.4
bird,"12679",983.1,618.85,1073.66,675.45,0.77
bird,"12679",1243.49,589.76,1312.4,668.8,0.76
bird,"12679",1040.04,787.28,1116.47,870.37,0.74
bird,"12679",1631.9,714.58,1701.86,782.92,0.66
bird,"12679",1467.77,505.05,1552.93,547.07,0.46
bird,"12679",1740.43,548.23,1780.83,592.96,0.42
bird,"12679",1187.35,552.61,1231.97,595.89,0.34
bird,"12721",987.36,617.45,1076.66,674.12,0.76
bird,"12721",1042.27,787.83,1114.76,870.69,0.75
bird,"12721",1215.59,580.46,1311.66,666.39,0.72
bird,"12721",1628.5,718.23,1704.81,783.65,0.67
bird,"12721",1739.9,548.65,1781.1,593.22,0.44
bird,"12721",1468.41,506.14,1544.23,545.57,0.31
bird,"12763",990.83,613.98,1076.99,674.09,0.76
bird,"12763",1198.05,566.65,1316.13,667.5,0.75
bird,"12763",1042.62,787.94,1113.92,871.93,0.74
bird,"12763",1623.05,715.58,1706.93,784.72,0.72
bird,"12763",1739.62,549.03,1780.28,593.51,0.39
bird,"12804",1198.92,566.36,1320.1,668.62,0.76
bird,"12804",995.09,612.77,1077.56,672.94,0.76
bird,"12804",1044.5,785.51,1112.9,871.33,0.72
bird,"12804",1624.09,717.14,1711.49,785.8,0.71
bird,"12804",1740.36,549.2,1779.65,592.91,0.3
bird,"12846",997.83,613.34,1076.77,673.21,0.75
bird,"12846",1204.14,568.97,1317.97,669.9,0.72
bird,"12846",1625.15,719.96,1715.15,786.8,0.72
bird,"12846",1047.65,785.06,1116.22,871.06,0.72
bird,"12846",1740.18,550.81,1780.13,592.33,0.3
bird,"12846",1467.24,502.45,1542.39,544.16,0.29
bird,"12888",1000.0,615.72,1079.9,675.59,0.75
bird,"12888",1056.42,784.94,1119.04,869.03,0.74
bird,"12888",1625.54,719.06,1718.03,787.88,0.74
bird,"12888",1200.59,564.53,1317.91,668.29,0.71
bird,"12888",1465.99,501.25,1524.31,544.81,0.39
bird,"12888",1739.67,551.28,1778.93,592.22,0.28
bird,"1293",333.7,860.69,491.64,968.66,0.65
bird,"1293",1505.95,789.76,1568.62,877.79,0.62
bird,"1293",1770.66,1004.29,1867.36,1078.82,0.59
bird,"1293",799.09,894.48,902.43,972.04,0.58
bird,"1293",714.79,845.12,837.75,928.57,0.53
bird,"1293",222.53,880.72,298.39,965.08,0.51
bird,"1293",445.48,797.98,563.18,899.86,0.5
bird,"1293",1745.35,887.56,1815.47,969.06,0.49
bird,"1293",1174.36,817.93,1345.45,924.17,0.46
bird,"1293",1844.63,956.46,1917.79,1026.14,0.45
bird,"1293",1853.02,746.06,1916.42,812.84,0.44
bird,"1293",1004.72,903.59,1145.51,1000.17,0.44
bird,"1293",1411.62,748.28,1499.11,821.87,0.4
bird,"1293",1510.12,700.27,1573.42,763.52,0.39
bird,"1293",1593.0,707.58,1687.13,782.9,0.39
bird,"1293",451.61,894.01,532.83,977.08,0.38
bird,"1293",917.66,738.16,981.61,865.25,0.38
bird,"1293",113.21,617.95,175.09,685.59,0.36
bird,"1293",589.82,794.06,673.99,866.62,0.34
bird,"1293",173.56,816.3,292.95,901.79,0.33
bird,"1293",809.58,660.11,859.61,745.23,0.32
bird,"1293",675.25,809.37,747.75,881.55,0.32
bird,"1293",852.86,726.1,909.56,804.98,0.31
bird,"1293",401.23,598.28,493.55,700.28,0.27
bird,"1293",973.25,823.37,1066.09,893.73,0.26
bird,"1293",1385.52,593.54,1442.58,680.31,0.26
bird,"1293",617.28,715.98,764.83,794.81,0.26
bird,"12930",1060.48,785.27,1125.3,872.74,0.77
bird,"12930",997.56,617.7,1078.52,673.19,0.74
bird,"12930",1622.85,716.45,1719.03,788.24,0.73
bird,"12930",1208.01,570.68,1316.32,668.78,0.72
bird,"12930",1464.61,500.3,1516.71,544.36,0.29
bird,"12930",1738.33,552.17,1779.34,592.07,0.29
bird,"12971",1001.31,612.26,1078.41,676.61,0.76
bird,"12971",1068.25,789.19,1129.38,873.68,0.75
bird,"12971",1216.78,580.5,1314.82,668.26,0.74
bird,"12971",1622.34,715.36,1721.11,789.34,0.73
bird,"12971",1464.16,500.24,1512.99,544.34,0.34
bird,"12971",1737.92,552.29,1779.66,591.88,0.28
bird,"13013",1217.26,586.29,1311.54,668.53,0.75
bird,"13013",1621.68,716.14,1722.4,789.68,0.74
bird,"13013",1068.4,791.39,1132.46,874.06,0.74
bird,"13013",1004.79,613.65,1078.6,673.46,0.73
bird,"13013",1463.18,503.99,1511.16,544.59,0.36
bird,"13013",1184.18,552.61,1241.28,595.99,0.34
